id	name
627	スポーツ/アウトドア 自転車 バンダナ/スカーフ
628	スポーツ/アウトドア 自転車 ネックウォーマー
629	スポーツ/アウトドア 自転車 サスペンダー
630	スポーツ/アウトドア 自転車 ウォレットチェーン
631	スポーツ/アウトドア 自転車 サングラス/メガネ
632	スポーツ/アウトドア 自転車 手帳
633	スポーツ/アウトドア 自転車 ネクタイピン
634	スポーツ/アウトドア 自転車 カフリンクス
635	スポーツ/アウトドア 自転車 イヤマフラー
636	スポーツ/アウトドア 自転車 傘
637	スポーツ/アウトドア 自転車 レインコート
638	スポーツ/アウトドア 自転車 ミラー
639	スポーツ/アウトドア 自転車 タバコグッズ
640	スポーツ/アウトドア 自転車 その他
642	スポーツ/アウトドア フィッシング 腕時計(アナログ)
643	スポーツ/アウトドア フィッシング 腕時計(デジタル)
644	スポーツ/アウトドア フィッシング ラバーベルト
645	スポーツ/アウトドア フィッシング レザーベルト
646	スポーツ/アウトドア フィッシング 金属ベルト
647	スポーツ/アウトドア フィッシング その他
649	スポーツ/アウトドア アウトドア 浴衣
650	スポーツ/アウトドア アウトドア 浴衣帯
651	スポーツ/アウトドア アウトドア 着物
652	スポーツ/アウトドア アウトドア 帯
653	スポーツ/アウトドア アウトドア 和装小物
654	スポーツ/アウトドア アウトドア 水着
655	スポーツ/アウトドア アウトドア その他
657	スポーツ/アウトドア スポーツ/アウトドアその他 ソックス
658	スポーツ/アウトドア スポーツ/アウトドアその他 レギンス/スパッツ
659	スポーツ/アウトドア スポーツ/アウトドアその他 レッグウォーマー
660	スポーツ/アウトドア スポーツ/アウトドアその他 その他
662	ハンドメイド フラワー/ガーデン トランクス
663	ハンドメイド フラワー/ガーデン ボクサーパンツ
664	ハンドメイド フラワー/ガーデン その他
666	ハンドメイド 素材/材料 その他
668	その他 ペット用品 スマートフォン本体
669	その他 ペット用品 携帯電話本体
670	その他 ペット用品 PHS本体
671	その他 ペット用品 バッテリー/充電器
672	その他 ペット用品 その他
674	その他 その他 保護フィルム
675	その他 その他 その他
677	自動車/バイク 自動車/バイクその他 デスクトップ型PC
678	自動車/バイク 自動車/バイクその他 ノートPC
679	自動車/バイク 自動車/バイクその他 タブレット
680	自動車/バイク 自動車/バイクその他 PC周辺機器
681	自動車/バイク 自動車/バイクその他 その他
684	スポーツ/アウトドア ゴルフ フィルムカメラ
685	スポーツ/アウトドア ゴルフ ビデオカメラ
687	スポーツ/アウトドア ゴルフ その他
689	スポーツ/アウトドア ランニング テレビ
690	スポーツ/アウトドア ランニング ブルーレイレコーダー
691	スポーツ/アウトドア ランニング DVDレコーダー
692	スポーツ/アウトドア ランニング DVDプレーヤー
693	スポーツ/アウトドア ランニング その他
695	スポーツ/アウトドア トレーニング/エクササイズ ポータブルプレーヤー
696	スポーツ/アウトドア トレーニング/エクササイズ ヘッドフォン/イヤフォン
697	スポーツ/アウトドア トレーニング/エクササイズ ラジオ
698	スポーツ/アウトドア トレーニング/エクササイズ アンプ
699	スポーツ/アウトドア トレーニング/エクササイズ スピーカー
700	スポーツ/アウトドア トレーニング/エクササイズ その他
702	スポーツ/アウトドア フィッシング 冷蔵庫
703	スポーツ/アウトドア フィッシング 洗濯機
705	スポーツ/アウトドア 自転車 炊飯器
706	スポーツ/アウトドア 自転車 電子レンジ
707	スポーツ/アウトドア 自転車 調理機器
708	スポーツ/アウトドア フィッシング 衣類乾燥機
709	スポーツ/アウトドア フィッシング アイロン
710	スポーツ/アウトドア フィッシング 空気清浄器
711	スポーツ/アウトドア フィッシング 加湿器/除湿機
712	スポーツ/アウトドア フィッシング 掃除機
713	スポーツ/アウトドア スノーボード ドライヤー
715	スポーツ/アウトドア フィッシング 体脂肪計
716	スポーツ/アウトドア フィッシング 体重計
719	スポーツ/アウトドア アウトドア 防犯カメラ
720	スポーツ/アウトドア アウトドア その他
722	その他 ペット用品 全巻セット
723	その他 ペット用品 少年漫画
724	その他 ペット用品 少女漫画
725	その他 ペット用品 青年漫画
726	その他 ペット用品 女性漫画
727	その他 ペット用品 BL
728	その他 ペット用品 4コマ漫画
729	その他 ペット用品 アメコミ/海外作品
730	その他 ペット用品 イラスト集/原画集
731	その他 ペット用品 漫画雑誌
732	その他 ペット用品 その他
734	その他 その他 文学/小説
735	その他 その他 人文/社会
736	その他 その他 ノンフィクション/教養
737	その他 その他 地図/旅行ガイド
738	その他 その他 ビジネス/経済
739	その他 その他 健康/医学
740	その他 その他 コンピュータ/IT
741	その他 その他 趣味/スポーツ/実用
742	その他 その他 住まい/暮らし/子育て
743	その他 その他 アート/エンタメ
744	その他 その他 洋書
745	その他 その他 その他
747	自動車/バイク 自動車/バイクその他 アート/エンタメ/ホビー
748	自動車/バイク 自動車/バイクその他 ファッション
749	自動車/バイク 自動車/バイクその他 ニュース/総合
750	自動車/バイク 自動車/バイクその他 趣味/スポーツ
751	自動車/バイク 自動車/バイクその他 その他
753	スポーツ/アウトドア ゴルフ 外国映画
754	スポーツ/アウトドア ゴルフ 日本映画
755	スポーツ/アウトドア ゴルフ アニメ
756	スポーツ/アウトドア ゴルフ TVドラマ
757	スポーツ/アウトドア ゴルフ ミュージック
758	スポーツ/アウトドア ゴルフ お笑い/バラエティ
759	スポーツ/アウトドア ゴルフ スポーツ/フィットネス
760	スポーツ/アウトドア ゴルフ キッズ/ファミリー
761	スポーツ/アウトドア ゴルフ その他
763	スポーツ/アウトドア ランニング ポップス/ロック(邦楽)
764	スポーツ/アウトドア ランニング ポップス/ロック(洋楽)
765	スポーツ/アウトドア ランニング アニメ
766	スポーツ/アウトドア ランニング クラシック
767	スポーツ/アウトドア ランニング K-POP/アジア
768	スポーツ/アウトドア ランニング キッズ/ファミリー
769	スポーツ/アウトドア ランニング ボーカロイド
770	スポーツ/アウトドア ランニング ジャズ
771	スポーツ/アウトドア ランニング ワールドミュージック
772	スポーツ/アウトドア ランニング ゲーム音楽
773	スポーツ/アウトドア ランニング 映画音楽
774	スポーツ/アウトドア ランニング テレビドラマサントラ
775	スポーツ/アウトドア ランニング クラブ/ダンス
776	スポーツ/アウトドア ランニング R&amp;B/ソウル
777	スポーツ/アウトドア ランニング ヒップホップ/ラップ
778	スポーツ/アウトドア ランニング ヒーリング/ニューエイジ
779	スポーツ/アウトドア ランニング ブルース
780	スポーツ/アウトドア ランニング 演歌
781	スポーツ/アウトドア ランニング 演芸/落語
782	スポーツ/アウトドア ランニング 宗教音楽
783	スポーツ/アウトドア ランニング 朗読
784	スポーツ/アウトドア ランニング CDブック
785	スポーツ/アウトドア ランニング その他
787	スポーツ/アウトドア トレーニング/エクササイズ 家庭用ゲーム本体
788	スポーツ/アウトドア トレーニング/エクササイズ 家庭用ゲームソフト
789	スポーツ/アウトドア トレーニング/エクササイズ 携帯用ゲーム本体
790	スポーツ/アウトドア トレーニング/エクササイズ 携帯用ゲームソフト
791	スポーツ/アウトドア トレーニング/エクササイズ PCゲームソフト
792	スポーツ/アウトドア トレーニング/エクササイズ その他
794	スポーツ/アウトドア スノーボード ミュージシャン
795	スポーツ/アウトドア スノーボード お笑い芸人
796	スポーツ/アウトドア スノーボード 男性タレント
797	スポーツ/アウトドア スノーボード 女性タレント
798	スポーツ/アウトドア スノーボード スポーツ選手
799	スポーツ/アウトドア スノーボード その他
814	スポーツ/アウトドア スキー 特撮
815	スポーツ/アウトドア スキー アニメ/ゲーム
816	スポーツ/アウトドア スキー SF/ファンタジー/ホラー
817	スポーツ/アウトドア スキー アメコミ
818	スポーツ/アウトドア スキー スポーツ
819	スポーツ/アウトドア スキー ミリタリー
820	スポーツ/アウトドア スキー その他
822	スポーツ/アウトドア 自転車 Box/デッキ/パック
823	スポーツ/アウトドア 自転車 シングルカード
824	スポーツ/アウトドア 自転車 カードサプライ/アクセサリ
825	スポーツ/アウトドア 自転車 その他
827	スポーツ/アウトドア フィッシング 模型/プラモデル
828	スポーツ/アウトドア フィッシング ミニカー
829	スポーツ/アウトドア フィッシング キャラクターグッズ
830	スポーツ/アウトドア フィッシング トイラジコン
831	スポーツ/アウトドア フィッシング プラモデル
832	スポーツ/アウトドア フィッシング ホビーラジコン
833	スポーツ/アウトドア フィッシング 鉄道模型
834	スポーツ/アウトドア フィッシング その他
836	スポーツ/アウトドア アウトドア 陶芸
837	スポーツ/アウトドア アウトドア ガラス
838	スポーツ/アウトドア アウトドア 漆芸
839	スポーツ/アウトドア アウトドア 金属工芸
840	スポーツ/アウトドア アウトドア 絵画/タペストリー
841	スポーツ/アウトドア アウトドア 版画
842	スポーツ/アウトドア アウトドア 彫刻/オブジェ
843	スポーツ/アウトドア アウトドア 書
844	スポーツ/アウトドア アウトドア 写真
845	スポーツ/アウトドア アウトドア その他
847	スポーツ/アウトドア スポーツ/アウトドアその他 鉛筆
848	スポーツ/アウトドア スポーツ/アウトドアその他 色鉛筆
849	スポーツ/アウトドア スポーツ/アウトドアその他 クレヨン/パステル
850	スポーツ/アウトドア スポーツ/アウトドアその他 絵の具/ポスターカラー
851	スポーツ/アウトドア スポーツ/アウトドアその他 カラーペン/コピック
852	スポーツ/アウトドア スポーツ/アウトドアその他 絵筆
853	スポーツ/アウトドア スポーツ/アウトドアその他 コミック用品
854	スポーツ/アウトドア スポーツ/アウトドアその他 書道用品
855	スポーツ/アウトドア スポーツ/アウトドアその他 スケッチブック/用紙
856	スポーツ/アウトドア スポーツ/アウトドアその他 ボードキャンバス
857	スポーツ/アウトドア スポーツ/アウトドアその他 パネル
858	スポーツ/アウトドア スポーツ/アウトドアその他 イーゼル
859	スポーツ/アウトドア スポーツ/アウトドアその他 絵画額縁
860	スポーツ/アウトドア スポーツ/アウトドアその他 写真額縁
861	スポーツ/アウトドア スポーツ/アウトドアその他 ポスターフレーム
862	スポーツ/アウトドア スポーツ/アウトドアその他 その他
864	ハンドメイド フラワー/ガーデン トランプ/UNO
865	ハンドメイド フラワー/ガーデン カルタ/百人一首
866	ハンドメイド フラワー/ガーデン 囲碁/将棋
867	ハンドメイド フラワー/ガーデン オセロ/チェス
868	ハンドメイド フラワー/ガーデン 人生ゲーム
869	ハンドメイド フラワー/ガーデン 野球/サッカーゲーム
870	ハンドメイド フラワー/ガーデン スポーツ
871	ハンドメイド フラワー/ガーデン 三輪車/乗り物
872	ハンドメイド フラワー/ガーデン ヨーヨー
873	ハンドメイド フラワー/ガーデン ダーツ
874	ハンドメイド フラワー/ガーデン ビリヤード
875	ハンドメイド フラワー/ガーデン 麻雀
876	ハンドメイド フラワー/ガーデン 模型製作用品
877	ハンドメイド フラワー/ガーデン 鉄道
878	ハンドメイド フラワー/ガーデン 航空機
879	ハンドメイド フラワー/ガーデン アマチュア無線
880	ハンドメイド フラワー/ガーデン パチンコ/パチスロ
881	ハンドメイド フラワー/ガーデン その他
883	スポーツ/アウトドア アウトドア 武具
884	ハンドメイド 素材/材料 切手/官製はがき
885	スポーツ/アウトドア アウトドア 貨幣
886	ハンドメイド 素材/材料 印刷物
887	ハンドメイド 素材/材料 ノベルティグッズ
888	ハンドメイド 素材/材料 その他
890	ハンドメイド ハンドメイドその他 ストラップ
891	ハンドメイド ハンドメイドその他 キーホルダー
892	ハンドメイド ハンドメイドその他 バッジ/ピンバッジ
893	ハンドメイド ハンドメイドその他 カード
894	ハンドメイド ハンドメイドその他 クリアファイル
895	ハンドメイド ハンドメイドその他 ポスター
896	ハンドメイド ハンドメイドその他 タオル
897	ハンドメイド ハンドメイドその他 その他
900	その他 ペット用品 男性アイドル
901	その他 ペット用品 女性アイドル
902	その他 ペット用品 K-POP/アジア
903	その他 ペット用品 V-ROCK/ヴィジュアル系
904	その他 ペット用品 クラブミュージック
905	その他 ペット用品 国内アーティスト
906	その他 ペット用品 海外アーティスト
907	その他 ペット用品 音楽フェス
908	その他 ペット用品 声優/アニメ
909	その他 ペット用品 その他
911	その他 その他 サッカー
912	その他 その他 野球
913	その他 その他 テニス
914	その他 その他 格闘技/プロレス
915	その他 その他 相撲/武道
916	その他 その他 ゴルフ
917	その他 その他 バレーボール
918	その他 その他 バスケットボール
919	その他 その他 モータースポーツ
920	その他 その他 ウィンタースポーツ
921	その他 その他 ランニング/ジョギング
922	その他 その他 その他
924	自動車/バイク 自動車/バイクその他 ミュージカル
925	自動車/バイク 自動車/バイクその他 演劇
926	自動車/バイク 自動車/バイクその他 伝統芸能
927	自動車/バイク 自動車/バイクその他 落語
928	自動車/バイク 自動車/バイクその他 お笑い
929	自動車/バイク 自動車/バイクその他 オペラ
930	自動車/バイク 自動車/バイクその他 サーカス
931	自動車/バイク 自動車/バイクその他 バレエ
932	自動車/バイク 自動車/バイクその他 その他
934	スポーツ/アウトドア ゴルフ 声優/アニメ
935	スポーツ/アウトドア ゴルフ キッズ/ファミリー
936	スポーツ/アウトドア ゴルフ トークショー/講演会
937	スポーツ/アウトドア ゴルフ その他
939	スポーツ/アウトドア ランニング 邦画
940	スポーツ/アウトドア ランニング 洋画
941	スポーツ/アウトドア ランニング その他
943	スポーツ/アウトドア トレーニング/エクササイズ 遊園地/テーマパーク
944	スポーツ/アウトドア トレーニング/エクササイズ 美術館/博物館
945	スポーツ/アウトドア トレーニング/エクササイズ スキー場
946	スポーツ/アウトドア トレーニング/エクササイズ ゴルフ場
947	スポーツ/アウトドア トレーニング/エクササイズ フィットネスクラブ
948	スポーツ/アウトドア トレーニング/エクササイズ プール
949	スポーツ/アウトドア トレーニング/エクササイズ ボウリング場
950	スポーツ/アウトドア トレーニング/エクササイズ 水族館
951	スポーツ/アウトドア トレーニング/エクササイズ 動物園
952	スポーツ/アウトドア トレーニング/エクササイズ その他
954	スポーツ/アウトドア スノーボード ショッピング
955	スポーツ/アウトドア スノーボード レストラン/食事券
956	スポーツ/アウトドア スノーボード フード/ドリンク券
957	スポーツ/アウトドア スノーボード 宿泊券
958	スポーツ/アウトドア スノーボード その他
960	スポーツ/アウトドア スキー 航空券
961	スポーツ/アウトドア スキー 鉄道乗車券
962	スポーツ/アウトドア スキー その他
964	スポーツ/アウトドア フィッシング その他
966	その他 ペット用品 食器
967	その他 ペット用品 グラス/カップ
968	その他 ペット用品 カトラリー/箸
969	その他 ペット用品 テーブル用品
970	その他 ペット用品 鍋/フライパン
971	その他 ペット用品 調理道具/製菓道具
972	その他 ペット用品 アルコールグッズ
973	その他 ペット用品 収納/キッチン雑貨
974	その他 ペット用品 浄水機
975	その他 ペット用品 弁当用品
976	その他 ペット用品 容器
977	その他 ペット用品 その他
979	その他 その他 セミシングルベッド
980	その他 その他 シングルベッド
981	その他 その他 セミダブルベッド
982	その他 その他 ダブルベッド
983	その他 その他 ワイドダブルベッド
984	その他 その他 クイーンベッド
985	その他 その他 キングベッド
986	その他 その他 脚付きマットレスベッド
987	その他 その他 マットレス
988	その他 その他 すのこベッド
989	その他 その他 ロフトベッド/システムベッド
990	その他 その他 簡易ベッド/折りたたみベッド
992	その他 その他 その他
994	自動車/バイク 自動車/バイクその他 ソファセット
995	自動車/バイク 自動車/バイクその他 一人掛けソファ
996	自動車/バイク 自動車/バイクその他 二人掛けソファ
997	自動車/バイク 自動車/バイクその他 三人掛けソファ
998	自動車/バイク 自動車/バイクその他 リクライニングソファ
999	自動車/バイク 自動車/バイクその他 ローソファ/フロアソファ
1000	自動車/バイク 自動車/バイクその他 ソファベッド
1001	自動車/バイク 自動車/バイクその他 コーナーソファ
1002	自動車/バイク 自動車/バイクその他 ソファカバー
1003	自動車/バイク 自動車/バイクその他 オットマン
1004	自動車/バイク 自動車/バイクその他 ビーズソファ/クッションソファ
1005	自動車/バイク 自動車/バイクその他 その他
1008	スポーツ/アウトドア ゴルフ スツール
1009	スポーツ/アウトドア ゴルフ ダイニングチェア
1010	スポーツ/アウトドア ゴルフ ハイバックチェア
1011	スポーツ/アウトドア ゴルフ ロッキングチェア
1012	スポーツ/アウトドア ゴルフ デスクチェア
1013	スポーツ/アウトドア ゴルフ 座椅子
1014	スポーツ/アウトドア ゴルフ 折り畳みイス
1015	スポーツ/アウトドア ゴルフ その他
1017	スポーツ/アウトドア ランニング ローテーブル
1018	スポーツ/アウトドア ランニング ダイニングテーブル
1019	スポーツ/アウトドア ランニング コーヒーテーブル/サイドテーブル
1020	スポーツ/アウトドア ランニング バーテーブル/カウンターテーブル
1021	スポーツ/アウトドア ランニング 折たたみテーブル
1022	スポーツ/アウトドア ランニング オフィス/パソコンデスク
1023	スポーツ/アウトドア ランニング アウトドアテーブル
1024	スポーツ/アウトドア ランニング 学習机
1025	スポーツ/アウトドア ランニング こたつ
1026	スポーツ/アウトドア ランニング その他
1028	スポーツ/アウトドア トレーニング/エクササイズ リビング収納
1029	スポーツ/アウトドア トレーニング/エクササイズ キッチン収納
1030	スポーツ/アウトドア トレーニング/エクササイズ 玄関収納
1031	スポーツ/アウトドア トレーニング/エクササイズ 傘立て
1032	スポーツ/アウトドア トレーニング/エクササイズ バス収納
1033	スポーツ/アウトドア トレーニング/エクササイズ トイレ収納
1034	スポーツ/アウトドア トレーニング/エクササイズ 本収納
1035	スポーツ/アウトドア トレーニング/エクササイズ CD/DVD収納
1036	スポーツ/アウトドア トレーニング/エクササイズ 電話台/ファックス台
1037	スポーツ/アウトドア トレーニング/エクササイズ ドレッサー/鏡台
1038	スポーツ/アウトドア トレーニング/エクササイズ 棚/ラック/タンス
1039	スポーツ/アウトドア トレーニング/エクササイズ マガジンラック
1040	スポーツ/アウトドア トレーニング/エクササイズ ケース/ボックス
1041	スポーツ/アウトドア トレーニング/エクササイズ 押し入れ収納/ハンガー
1042	スポーツ/アウトドア トレーニング/エクササイズ その他
1044	スポーツ/アウトドア スノーボード ラグ
1045	スポーツ/アウトドア スノーボード カーペット
1046	スポーツ/アウトドア スノーボード ホットカーペット
1047	スポーツ/アウトドア スノーボード 玄関マット
1048	スポーツ/アウトドア スノーボード キッチンマット
1049	スポーツ/アウトドア スノーボード トイレマット
1050	スポーツ/アウトドア スノーボード バスマット
1051	スポーツ/アウトドア スノーボード その他
1053	スポーツ/アウトドア スキー カーテン
1054	スポーツ/アウトドア スキー レースカーテン
1055	スポーツ/アウトドア スキー ブラインド
1056	スポーツ/アウトドア スキー ロールスクリーン
1057	スポーツ/アウトドア スキー のれん
1058	スポーツ/アウトドア スキー その他
1060	スポーツ/アウトドア 自転車 蛍光灯/電球
1061	スポーツ/アウトドア 自転車 天井照明
1062	スポーツ/アウトドア 自転車 フロアスタンド
1063	スポーツ/アウトドア 自転車 テーブルスタンド
1064	スポーツ/アウトドア 自転車 その他
1066	スポーツ/アウトドア フィッシング 布団
1067	スポーツ/アウトドア フィッシング 毛布
1068	スポーツ/アウトドア フィッシング 枕
1069	スポーツ/アウトドア フィッシング シーツ/カバー
1070	スポーツ/アウトドア フィッシング その他
1072	スポーツ/アウトドア アウトドア クッション
1073	スポーツ/アウトドア アウトドア クッションカバー
1074	スポーツ/アウトドア アウトドア ティッシュボックス
1075	スポーツ/アウトドア アウトドア バスケット/かご
1076	スポーツ/アウトドア アウトドア ごみ箱
1077	スポーツ/アウトドア アウトドア オルゴール
1078	スポーツ/アウトドア アウトドア フォトフレーム
1079	スポーツ/アウトドア アウトドア モビール
1080	スポーツ/アウトドア アウトドア 花瓶
1081	スポーツ/アウトドア アウトドア 灰皿
1082	スポーツ/アウトドア アウトドア 小物入れ
1083	スポーツ/アウトドア アウトドア 置時計
1084	スポーツ/アウトドア アウトドア 掛時計/柱時計
1085	スポーツ/アウトドア アウトドア スタンドミラー
1086	スポーツ/アウトドア アウトドア 壁掛けミラー
1087	スポーツ/アウトドア アウトドア 卓上ミラー
1088	スポーツ/アウトドア アウトドア ウェルカムボード
1089	スポーツ/アウトドア アウトドア 置物
1090	スポーツ/アウトドア アウトドア 風鈴
1091	スポーツ/アウトドア アウトドア その他
1093	インテリア/住まい/日用品 インテリア/住まい/日用品その他 その他
1096	スポーツ/アウトドア スポーツ/アウトドアその他 アメリカンフットボール
1099	スポーツ/アウトドア スポーツ/アウトドアその他 サーフィン
1101	スポーツ/アウトドア スポーツ/アウトドアその他 スケートボード
1102	スポーツ/アウトドア スポーツ/アウトドアその他 ダンス/バレエ
1103	スポーツ/アウトドア スポーツ/アウトドアその他 バスケットボール
1104	スポーツ/アウトドア スポーツ/アウトドアその他 陸上競技
1106	スポーツ/アウトドア スポーツ/アウトドアその他 バドミントン
1107	スポーツ/アウトドア スポーツ/アウトドアその他 バレーボール
1108	スポーツ/アウトドア スポーツ/アウトドアその他 ボウリング
1109	スポーツ/アウトドア スポーツ/アウトドアその他 ラグビー
1110	スポーツ/アウトドア スポーツ/アウトドアその他 ボクシング
1114	その他 ペット用品 犬
1115	その他 ペット用品 猫
1116	その他 ペット用品 小動物
1117	その他 ペット用品 鳥
1118	その他 ペット用品 魚/水草
1119	その他 ペット用品 爬虫類/両生類用品
1120	その他 ペット用品 虫類
1121	その他 ペット用品 かご/ケージ
1122	その他 ペット用品 ペットフード
1123	その他 ペット用品 その他
1129	ハンドメイド ハンドメイドその他 洗剤/柔軟剤
1130	ハンドメイド ハンドメイドその他 日用品/生活雑貨
1131	ハンドメイド ハンドメイドその他 タオル/バス用品
1132	ハンドメイド ハンドメイドその他 旅行用品
1133	ハンドメイド ハンドメイドその他 防災関連グッズ
1134	ハンドメイド ハンドメイドその他 その他
1136	その他 ペット用品 車体
1137	その他 ペット用品 車種別パーツ
1138	その他 ペット用品 汎用パーツ
1139	その他 ペット用品 タイヤ・ホイールセット
1140	その他 ペット用品 タイヤ
1141	その他 ペット用品 ホイール
1142	その他 ペット用品 車外アクセサリ
1143	その他 ペット用品 車内アクセサリ
1144	その他 ペット用品 カーナビ/カーテレビ
1145	その他 ペット用品 カーオーディオ
1146	その他 ペット用品 トラック・バス用品
1147	その他 ペット用品 メンテナンス用品
1148	その他 ペット用品 洗車・リペア用品
1149	その他 ペット用品 レーダー探知機
1150	その他 ペット用品 セキュリティ
1151	その他 ペット用品 ETC
1152	その他 ペット用品 カタログ/マニュアル
1153	その他 ペット用品 その他
1155	その他 その他 車体
1156	その他 その他 パーツ
1157	その他 その他 ヘルメット/シールド
1158	その他 その他 装備/装具
1159	その他 その他 ステッカー
1160	その他 その他 カタログ/マニュアル
1161	その他 その他 工具
1162	その他 その他 モトクロス用品
1163	その他 その他 その他
1165	ハンドメイド フラワー/ガーデン 店舗用品
1166	ハンドメイド フラワー/ガーデン OA機器
1168	ハンドメイド フラワー/ガーデン オフィス用品一般
1169	ハンドメイド フラワー/ガーデン ラッピング/包装
1170	ハンドメイド フラワー/ガーデン その他
1172	その他 ペット用品 ピアス
1173	その他 ペット用品 イヤリング
1174	その他 ペット用品 ネックレス
1175	その他 ペット用品 ブレスレット/バングル
1176	その他 ペット用品 リング
1177	その他 ペット用品 チャーム
1178	その他 ペット用品 ヘアアクセサリー
1179	その他 ペット用品 アンクレット
1180	その他 ペット用品 コサージュ/ブローチ
1181	その他 ペット用品 キーホルダー/ストラップ
1182	その他 ペット用品 ネイルチップ
1183	その他 ペット用品 その他
1185	その他 その他 バッグ
1186	その他 その他 ポーチ
1187	その他 その他 財布
1188	その他 その他 キーケース/名刺入れ
1189	その他 その他 バッグチャーム
1190	その他 その他 スカーフ
1191	その他 その他 マフラー/ストール
1192	その他 その他 手袋
1193	その他 その他 ハンカチ/バンダナ
1194	その他 その他 レッグウェア
1195	その他 その他 その他
1197	自動車/バイク 自動車/バイクその他 スマホケース
1198	自動車/バイク 自動車/バイクその他 スマホストラップ/チャーム
1199	自動車/バイク 自動車/バイクその他 その他
1201	スポーツ/アウトドア ゴルフ インテリア雑貨
1202	スポーツ/アウトドア ゴルフ アート/写真
1203	スポーツ/アウトドア ゴルフ アロマ/キャンドル
1204	スポーツ/アウトドア ゴルフ ファブリック
1205	スポーツ/アウトドア ゴルフ 家具
1206	スポーツ/アウトドア ゴルフ その他
1208	スポーツ/アウトドア ランニング キッチン小物
1209	スポーツ/アウトドア ランニング 食器
1210	スポーツ/アウトドア ランニング 雑貨
1211	スポーツ/アウトドア ランニング その他
1213	スポーツ/アウトドア トレーニング/エクササイズ カード/レター/ラッピング
1214	スポーツ/アウトドア トレーニング/エクササイズ 宛名シール
1215	スポーツ/アウトドア トレーニング/エクササイズ はんこ
1216	スポーツ/アウトドア トレーニング/エクササイズ ブックカバー
1217	スポーツ/アウトドア トレーニング/エクササイズ しおり/ステッカー
1218	スポーツ/アウトドア トレーニング/エクササイズ その他
1220	スポーツ/アウトドア スノーボード ファッション雑貨
1221	スポーツ/アウトドア スノーボード スタイ/よだれかけ
1222	スポーツ/アウトドア スノーボード 外出用品
1223	スポーツ/アウトドア スノーボード バッグ/レッスンバッグ
1224	スポーツ/アウトドア スノーボード ネームタグ
1225	スポーツ/アウトドア スノーボード おもちゃ/雑貨
1226	スポーツ/アウトドア スノーボード マタニティ
1227	スポーツ/アウトドア スノーボード その他
1229	スポーツ/アウトドア スキー ぬいぐるみ
1230	スポーツ/アウトドア スキー あみぐるみ
1231	スポーツ/アウトドア スキー 人形
1232	スポーツ/アウトドア スキー その他
1234	スポーツ/アウトドア 自転車 フィギュア
1235	スポーツ/アウトドア 自転車 ミニチュア
1236	スポーツ/アウトドア 自転車 その他
1238	スポーツ/アウトドア フィッシング ペット服/アクセサリー
1239	スポーツ/アウトドア フィッシング リード/首輪
1240	スポーツ/アウトドア フィッシング おもちゃ/ペット小物
1241	スポーツ/アウトドア フィッシング その他
1243	スポーツ/アウトドア アウトドア ヘッドドレス/ドレス
1244	スポーツ/アウトドア アウトドア ウェルカムボード
1245	スポーツ/アウトドア アウトドア ブーケ
1246	スポーツ/アウトドア アウトドア リングピロー
1247	スポーツ/アウトドア アウトドア その他
1249	スポーツ/アウトドア スポーツ/アウトドアその他 ガーランド
1250	スポーツ/アウトドア スポーツ/アウトドアその他 フォトプロップス
1251	スポーツ/アウトドア スポーツ/アウトドアその他 モビール
1252	スポーツ/アウトドア スポーツ/アウトドアその他 その他
1254	ハンドメイド フラワー/ガーデン ドライフラワー
1255	ハンドメイド フラワー/ガーデン プリザーブドフラワー
1256	ハンドメイド フラワー/ガーデン プランター
1257	ハンドメイド フラワー/ガーデン リース
1258	ハンドメイド フラワー/ガーデン その他
1260	ハンドメイド 素材/材料 各種パーツ
1261	ハンドメイド 素材/材料 生地/糸
1262	ハンドメイド 素材/材料 型紙/パターン
1263	ハンドメイド 素材/材料 その他
1265	ハンドメイド ハンドメイドその他 その他
1266	その他 その他 ニットコート
1267	その他 その他 ガウンコート
1268	その他 その他 ムートンコート
1269	その他 その他 ナイロンジャケット
1270	スポーツ/アウトドア トレーニング/エクササイズ かごバッグ/ストローバッグ
1271	スポーツ/アウトドア スノーボード レインコート
1272	スポーツ/アウトドア スキー バレエシューズ
1273	スポーツ/アウトドア スキー ビーチサンダル
1274	スポーツ/アウトドア スキー 下駄/草履
1276	ハンドメイド ハンドメイドその他 ブラ
1277	ハンドメイド ハンドメイドその他 ショーツ
1278	ハンドメイド ハンドメイドその他 ブラ&amp;ショーツセット
1279	ハンドメイド ハンドメイドその他 ヌーブラ
1280	ハンドメイド ハンドメイドその他 ブライダルインナー
1281	ハンドメイド ハンドメイドその他 その他
1282	その他 その他 チェスターコート
1283	スポーツ/アウトドア ゴルフ スリッポン/モカシン
1284	スポーツ/アウトドア ゴルフ ビーチサンダル
1285	スポーツ/アウトドア ゴルフ 下駄/草履
1286	スポーツ/アウトドア ランニング ショルダーバッグ
1287	スポーツ/アウトドア スキー ネックレス
1288	スポーツ/アウトドア 自転車 長財布
1289	その他 ペット用品 タンブラー
1290	スポーツ/アウトドア アウトドア スリッパ/ルームシューズ
1291	その他 その他 iPhoneケース
1292	その他 その他 Androidケース
1293	その他 その他 iPadケース
1294	その他 その他 ネックストラップ
1296	インテリア/住まい/日用品 インテリア/住まい/日用品その他 一般
1297	インテリア/住まい/日用品 インテリア/住まい/日用品その他 BL
